id,00_MSG_00_TEXT,00_MSG_01_IMAGE,00_MSG_02_TEXT
445,"vin rouge, vin rouge",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/4f610880-73e2-4dea-86d6-03986521b0b2,vin rouge
446,"vin rouge, vin rouge",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/4f610880-73e2-4dea-86d6-03986521b0b2,vin rouge
447,espresso,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/204f41a5-5fa1-4c16-8363-89be2ec5f7c4,espresso
448,gin tonic,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/5f34ccf8-7ebd-495f-b817-c202bee87fc1,gin tonic
449,"pain tresse, nutella",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/de49c7bb-3bb4-426d-a1fd-4e343af4a98c,pain tresse
450,"pain tresse, nutella",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/de49c7bb-3bb4-426d-a1fd-4e343af4a98c,nutella
451,yogourt emmi frmaboise,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/be2c39f9-4628-429e-9568-a95fe0126baf,yogourt emmi frmaboise
452,"couscous complet, chou-fleur, poulet, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1433b4f9-85ec-4321-944a-d971fef9b19d,couscous complet
453,"couscous complet, chou-fleur, poulet, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1433b4f9-85ec-4321-944a-d971fef9b19d,chou-fleur
454,"couscous complet, chou-fleur, poulet, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1433b4f9-85ec-4321-944a-d971fef9b19d,poulet
455,"couscous complet, chou-fleur, poulet, asperges",https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1433b4f9-85ec-4321-944a-d971fef9b19d,asperges
456,banane,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/24536b23-5f00-4294-9b37-f21005bcedba,banane
457,"café au lait, café au lait, café au lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0c5afb33-dd7e-4694-89a6-3ef978d55651,café au lait
458,"café au lait, café au lait, café au lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0c5afb33-dd7e-4694-89a6-3ef978d55651,café au lait
459,"céréales au coco, lait dans céréales ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9360a3db-de0a-4e11-83f4-8077839c7eca,céréales au coco
460,"céréales au coco, lait dans céréales ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9360a3db-de0a-4e11-83f4-8077839c7eca,lait dans céréales 
461,"eau, eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a2e8faf7-4e14-4204-a456-45fee0197424,eau
462,"pain provencale, asperges, sauce mayonnaise+herbes aromatiques ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1fbbf755-5f3c-4024-bf53-65a9b0c46643,pain provencale
463,"pain provencale, asperges, sauce mayonnaise+herbes aromatiques ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1fbbf755-5f3c-4024-bf53-65a9b0c46643,asperges
464,"pain provencale, asperges, sauce mayonnaise+herbes aromatiques ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1fbbf755-5f3c-4024-bf53-65a9b0c46643,sauce mayonnaise+herbes aromatiques 
465,"rosé, rosé",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/92a1a983-649f-4e7a-b7a1-efbba1bcc6e5,rosé
466,"fromages (manchego, 2 sortes de gruyères, raclette), pain provencales",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ae0562ae-9c02-43e0-86e6-4a403128587b,"fromages (manchego, 2 sortes de gruyères, raclette)"
467,"fromages (manchego, 2 sortes de gruyères, raclette), pain provencales",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ae0562ae-9c02-43e0-86e6-4a403128587b,pain provencales
468,"eau, eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a2e8faf7-4e14-4204-a456-45fee0197424,eau
469,banane,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1283a444-b491-4cfb-b1cc-0bda2a6ef7e9,banane
470,"eau, eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a2e8faf7-4e14-4204-a456-45fee0197424,eau
471,"pains (provençales et blanc), pillons de poulet, salade verte + carottes + vinaigrette, salade tomate mozzarella concombre",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bdb25c53-2eb7-4a81-b33e-6d28997d0183,pains (provençales et blanc)
472,"pains (provençales et blanc), pillons de poulet, salade verte + carottes + vinaigrette, salade tomate mozzarella concombre",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bdb25c53-2eb7-4a81-b33e-6d28997d0183,pillons de poulet
473,"pains (provençales et blanc), pillons de poulet, salade verte + carottes + vinaigrette, salade tomate mozzarella concombre",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bdb25c53-2eb7-4a81-b33e-6d28997d0183,salade verte + carottes + vinaigrette
474,"pains (provençales et blanc), pillons de poulet, salade verte + carottes + vinaigrette, salade tomate mozzarella concombre",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bdb25c53-2eb7-4a81-b33e-6d28997d0183,salade tomate mozzarella concombre
475,"rosé, rosé",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/92a1a983-649f-4e7a-b7a1-efbba1bcc6e5,rosé
476,"salade tomate mozzarella concombres , pillons de poulet, pain blanc",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a80cc37c-4f30-4827-84cd-91a2f89042c2,salade tomate mozzarella concombres 
477,"salade tomate mozzarella concombres , pillons de poulet, pain blanc",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a80cc37c-4f30-4827-84cd-91a2f89042c2,pillons de poulet
478,"salade tomate mozzarella concombres , pillons de poulet, pain blanc",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a80cc37c-4f30-4827-84cd-91a2f89042c2,pain blanc
479,fraises avec sucre,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2552a096-42ab-4f6b-a34f-8f011d1ec91e,fraises avec sucre
480,chocolat,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2d5a86c1-d431-454a-b6ff-f1abdfc85095,chocolat
481,"café au lait, café au lait, café au lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0c5afb33-dd7e-4694-89a6-3ef978d55651,café au lait
482,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9909ddbe-3881-4bba-9d91-aa2a002a7bb7,céréales 
483,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9909ddbe-3881-4bba-9d91-aa2a002a7bb7,lait
484,fraises avec sucre,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/dcaa4799-76b3-4175-b370-9b569a8346f6,fraises avec sucre
485,pomme,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b4682560-f867-4247-8b79-e3964d7084a0,pomme
486,"eau, eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a2e8faf7-4e14-4204-a456-45fee0197424,eau
487,chips,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/68c48786-98a2-4f27-9007-24d28921d1b1,chips
488,"légumes (oignon en botte et champignon, pâtes, soupe (bouillon de poulet, sauce soja, vinaigre, huile), oeuf",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/afe7f5f8-85f4-4bf3-beff-1442e7dfbbe7,légumes (oignon en botte et champignon
489,"légumes (oignon en botte et champignon, pâtes, soupe (bouillon de poulet, sauce soja, vinaigre, huile), oeuf",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/afe7f5f8-85f4-4bf3-beff-1442e7dfbbe7,pâtes
490,"légumes (oignon en botte et champignon, pâtes, soupe (bouillon de poulet, sauce soja, vinaigre, huile), oeuf",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/afe7f5f8-85f4-4bf3-beff-1442e7dfbbe7,"soupe (bouillon de poulet, sauce soja, vinaigre, huile)"
491,"légumes (oignon en botte et champignon, pâtes, soupe (bouillon de poulet, sauce soja, vinaigre, huile), oeuf",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/afe7f5f8-85f4-4bf3-beff-1442e7dfbbe7,oeuf
492,"eau, eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a2e8faf7-4e14-4204-a456-45fee0197424,eau 
493,oreo fourré chocolat blanc,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/db7f9ff2-4412-47c5-b5f4-8cbd74a88bdd,oreo fourré chocolat blanc
494,café au lait,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a97afef0-0a63-4252-9a07-818201610bd1,café au lait
495,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/fd55317a-e792-439f-bff1-811093d38657,céréales 
496,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/fd55317a-e792-439f-bff1-811093d38657,lait
497,banane,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c4fdb42e-5271-4719-844a-9baab6ebf586,banane
498,"pain, tranches de porc, carottes",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,pain
499,"pain, tranches de porc, carottes",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,tranches de porc
500,"pain, tranches de porc, carottes",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,carottes
501,yogourt nature avec coulis passion (perle de lait),https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62774903-1b54-493b-9f6e-2c084eaf3ef5,yogourt nature avec coulis passion (perle de lait)
502,café au lait,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/606063ba-5ba3-4664-aaf2-aadd1d945354,café au lait
503,"pain, beurre de cacahuète ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0492af94-e971-4558-b676-48cc8de79062,pain
504,"pain, beurre de cacahuète ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0492af94-e971-4558-b676-48cc8de79062,beurre de cacahuète 
505,jus mangue orange,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/6ffe6575-1698-4b51-8e82-4b8c8eb89668,jus mangue orange
506,"spaghetti , sauce tomate, fromage",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,spaghetti 
507,"spaghetti , sauce tomate, fromage",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,sauce tomate
508,"spaghetti , sauce tomate, fromage",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,fromage
509,"café , lait dans le café",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/03210130-04f7-45e1-babd-2c0693093101,café 
510,"café , lait dans le café",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/03210130-04f7-45e1-babd-2c0693093101,lait dans le café
511,"eau , eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau , eau , eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/8ac29275-d4b1-4944-a03a-38c7f8287e8c,eau 
512,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,céréales 
513,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,lait
514,thé au chanvre,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0e167b0e-8e66-409d-9beb-3f7879d1d8e5,thé au chanvre
515,"oeuf fris, salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre), pain au sésames",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,oeuf fris
516,"oeuf fris, salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre), pain au sésames",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,"salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre)"
517,"oeuf fris, salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre), pain au sésames",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,pain au sésames
518,"eau , eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau , eau , eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/8ac29275-d4b1-4944-a03a-38c7f8287e8c,eau
519,pomme,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f522ccdf-0464-4a60-8e08-5add25ec461b,pomme
520,thé au chanvre,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bbce7865-d72c-4095-a722-1c93b4b47e21,thé au chanvre
521,"fraises, sucre ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1ac28ed8-808c-41a8-bd4a-f7054d61e2c4,fraises
522,"fraises, sucre ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1ac28ed8-808c-41a8-bd4a-f7054d61e2c4,sucre 
523,"riz, curry (lait de coco, tofu, oignon, carottes, poivrons verts)",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62095991-e788-405d-a5d5-b5ad2d8bd2e0,riz
524,"riz, curry (lait de coco, tofu, oignon, carottes, poivrons verts)",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62095991-e788-405d-a5d5-b5ad2d8bd2e0,"curry (lait de coco, tofu, oignon, carottes, poivrons verts)"
525,"eau , eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau , eau , eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/8ac29275-d4b1-4944-a03a-38c7f8287e8c,eau
526,chocolat blanc,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d4cfcd8a-7f38-44ba-82c5-8d0277be7bf8,chocolat blanc
527,oreo fourré au chocolat blanc ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/eac676d0-342d-4670-a68a-213332693c3f,oreo fourré au chocolat blanc 
528,"eau , eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau , eau , eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/8ac29275-d4b1-4944-a03a-38c7f8287e8c,eau
529,"eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/71c4ab0a-8e0c-44b1-afbd-8e8514f775e7,eau
530,rosé,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c66044b1-026e-47eb-bfe9-c0b58f7f4140,rosé
531,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de st galle, moutarde, mayo",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,"salade(salade verte, tomate, oignon, vinaigrette)"
532,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de st galle, moutarde, mayo",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,rosti
533,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de st galle, moutarde, mayo",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,saucisse de st galle
534,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de st galle, moutarde, mayo",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,moutarde
535,"salade(salade verte, tomate, oignon, vinaigrette), rosti, saucisse de st galle, moutarde, mayo",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,mayo
536,"eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/71c4ab0a-8e0c-44b1-afbd-8e8514f775e7,eau
537,rosé ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4048070b-7b7b-4096-a3fe-14cf2198ec2d,rosé 
538,tarte aux fraises,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/7b64b358-b611-4155-8e79-6f3ce5b4f11a,tarte aux fraises
539,"eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/71c4ab0a-8e0c-44b1-afbd-8e8514f775e7,eau
540,chips,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2f23dc6a-6f01-46a7-a4fd-623e4f92c1ea,chips
541,"eau, eau, eau, eau ",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/71c4ab0a-8e0c-44b1-afbd-8e8514f775e7,eau 
542,"hallumi , sauce (huile d'olive, citron, persil), poireau, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,hallumi 
543,"hallumi , sauce (huile d'olive, citron, persil), poireau, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,"sauce (huile d'olive, citron, persil)"
544,"hallumi , sauce (huile d'olive, citron, persil), poireau, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,poireau
545,"hallumi , sauce (huile d'olive, citron, persil), poireau, pain",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,pain
546,chocolat toblerone,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/3a9e70b7-b625-4abb-8652-9ceb54ffa04c,chocolat toblerone
547,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,céréales 
548,"céréales , lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,lait
549,noix de cajou,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/01436211-335e-4532-bd79-4a52a6e49d4b,noix de cajou
550,"café, lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,café
551,"café, lait",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,lait
552,"eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a416936b-b0a2-4ec7-97da-21c62ae6d7a0,eau
553,"eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a416936b-b0a2-4ec7-97da-21c62ae6d7a0,eau
554,yogourt industriel à l'abricot avec morceaux ,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/e4f800da-c429-4a04-823c-ac3792f64c00,yogourt industriel à l'abricot avec morceaux 
555,"riz, dalh de lentilles corail (lentilles corail, oignon, carottes, tomates concassées, 1cs huilde d'olive, épices)",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/82b53493-1c97-472b-9ec6-8cc698b8cfe4,riz
556,"riz, dalh de lentilles corail (lentilles corail, oignon, carottes, tomates concassées, 1cs huilde d'olive, épices)",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/82b53493-1c97-472b-9ec6-8cc698b8cfe4,"dalh de lentilles corail (lentilles corail, oignon, carottes, tomates concassées, 1cs huilde d'olive, épices)"
557,banane,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/30871e66-f14d-428a-8d8c-403bc6c2af75,banane
558,tisane,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f20bda43-3ec1-4910-ae6e-3ed5c6f5745a,tisane
559,chocolat cailler,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/78d343da-d8bd-4284-860f-61d1bdbc4bcd,chocolat cailler
560,"eau, eau, eau, eau",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ca7991bc-4cd1-4134-b59e-4abec240c402,eau
561,"café, lait dans le café",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f,café
562,"café, lait dans le café",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f,lait dans le café
563,"bananes congelées, lait, beurre de cacahuète , cacao en poudre, fraises",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,bananes congelées
564,"bananes congelées, lait, beurre de cacahuète , cacao en poudre, fraises",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,lait
565,"bananes congelées, lait, beurre de cacahuète , cacao en poudre, fraises",https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,beurre de cacahuète 
